ID	GENERO	RENTA	EDAD	NIV_EDUC	E_CIVIL	COD_OFI	COD_COM	CIUDAD	Crédito_1	Crédito_2	Crédito_3	Crédito_4	Monto solicitado	Días de Mora	Monto Deuda Promedio	Número de meses inactivo	numero de cuotas	Aval	PAGA
220	M       	3080000	42	UNV     	CAS     	71	326	PUNTA ARENAS    	0	0	0	0	3453	0	12298	2	80	NO	NO PAGA
221	F       	65000	44	TEC     	SOL     	93	118	SANTIAGO        	0	1500000	0	927991	1711	18	48	1	80	SI	NO PAGA
222	M       	91100	53	MED     	CAS     	55	90	SANTIAGO        	0	300000	0	300000	0	0	305	1	20	NO	PAGA
223	F       	5000000	30	TEC     	CAS     	52	105	SANTIAGO        	0	250000	0	0	0	12	0	0	44	NO	NO PAGA
224	M       	1500000	43	TEC     	CAS     	48	88	SANTIAGO        	0	812198	0	0	34	4	0	1	67	NO	NO PAGA
225	M       	850000	38	UNV     	SOL     	67	193	CHILLAN         	847757	400000		0	1106	6	0	1	31	NO	NO PAGA
226	M       	2057000	38	TEC     	CAS     	68	213	LOS ANGELES     	0	973247	0	0	11	0	40322	2	80	NO	NO PAGA
227	M       	650000	39	MED     	CAS     	76	45	PETORCA         	0	388697	0	246770	1	0	0	1	23	NO	NO PAGA
228	F       	975000	47	MED     	SOL     	72	504	EL SALVADOR     	0	8224	0	1000000	2790	0	1021	3	21	SI	NO PAGA
229	M       	450000	52	UNV     	SOL     	27	226	CONCEPCION      	897362	16162	0	241838	1344	0	195	1	5	SI	PAGA
230	M       	871000	48	UNV     	SOL     	138	1	ARICA           	0	900000	0	0	0	2	0	1	35	SI	PAGA
231	M       	821000	54	TEC     	CAS     	118	89	SANTIAGO        	0	550552	0	166371	401	19	391	2	36	NO	PAGA
232	M       	1100000	41	UNV     	CAS     	151	226	CONCEPCION      	0	500000	0	0	1437	15	17796	1	41	NO	NO PAGA
233	F       	9820000	38	TEC     	SOL     	31	119	SANTIAGO        	0	62378	0	0	449	0	1627	1	14	NO	NO PAGA
234	M       	65000	46	UNV     	CAS     	55	90	SANTIAGO        	920838	4655418	0	0	1031	0	0	1	41	NO	PAGA
235	M       	1672000	43	MED     	CAS     	138	1	ARICA           	3027553	1896287	0	4390608	3446	54	42813	1	52	NO	PAGA
236	F       	6480000	40	TEC     	VIU     	60	284	OSORNO          	0	9570	0	500000	1403	0	1972	1	36	NO	NO PAGA
237	M       	60000	51	UNV     	CAS     	52	115	SANTIAGO        	0	343994	0	162123	0	3	165	1	26	NO	PAGA
238	F       	873000	51	MED     	SOL     	90	86	SANTIAGO        	0	377597	0	0	80	4	0	1	40	NO	NO PAGA
239	M       	72000	52	UNV     	CAS     	55	90	SANTIAGO        	2959766	350000	845054	0	3420	0	1435	1	16	NO	PAGA
240	M       	554000	53	TEC     	SEP     	27	226	CONCEPCION      	0	-6556	0	494530	192	0	466	1	21	NO	PAGA
241	M       	438000	49	UNV     	CAS     	138	1	ARICA           	0	240225	0	0	16	13	59	1	16	NO	PAGA
242	M       	500000	39	UNV     	SEP     	71	326	PUNTA ARENAS    	0	0	0	0	46	0	79	2	20	NO	NO PAGA
243	M       	8780000	44	UNV     	CAS     	53	106	SANTIAGO        	973108	726868	1568815	132961	1170	0	125	1	41	NO	PAGA
244	F       	8630000	39	MED     	VIU     	45	115	SANTIAGO        	0	0	0	392469	0	5	403	0	22	NO	NO PAGA
245	F       	450000	52	TEC     	SEP     	27	226	CONCEPCION      	0	0	0	89843	0	0	101	1	18	NO	PAGA
246	F       	818000	49	UNV     	CAS     	31	119	SANTIAGO        	812869	62090	0	485200	1734	9	433	2	24	NO	PAGA
247	M       	850000	45	UNV     	CAS     	31	119	SANTIAGO        	409101	850000	0	753682	505	0	1446	1	30	NO	PAGA
248	F       	500000	48	UNV     	CAS     	138	1	ARICA           	0	0	0	0	0	0	2600	1	20	SI	PAGA
249	F       	3340000	59	TEC     	CAS     	28	110	SANTIAGO        	0	0	0	0	7883	19	60	1	80	NO	NO PAGA
250	F       	44000	38	TEC     	SOL     	49	80	SANTIAGO        	0	478188	0	519010	55	0	625	1	23	SI	NO PAGA
251	F       	75200	54	MED     	SOL     	68	213	LOS ANGELES     	0	1040000	0	0	33	0	0	1	37	SI	NO PAGA
252	M       	596000	49	MED     	CAS     	138	1	ARICA           	0	83915	0	1000000	1807	0	2492	2	6	SI	PAGA
253	F       	600000	51	MED     	VIU     	31	119	SANTIAGO        	0	13476	0	0	279	0	0	1	22	NO	PAGA
254	F       	1000000	47	MED     	CAS     	15	67	VINA DEL MAR    	0	199629	0	774251	162	0	815	1	49	NO	NO PAGA
255	F       	500000	37	TEC     	SOL     	139	90	SANTIAGO        	0	132982	0	0	112	0	0	1	19	NO	NO PAGA
256	M       	700000	33	TEC     	CAS     	48	89	SANTIAGO        	0	686288	0	0	1	0	0	1	22	NO	NO PAGA
257	M       	950000	41	UNV     	CAS     	49	80	SANTIAGO        	0	489990	0	59172	0	4	0	1	43	SI	PAGA
258	F       	72000	58	MED     	SOL     	56	131	RANCAGUA        	0	2119899	0	0	3413	11	67903	1	74	SI	NO PAGA
259	F       	71700	48	TEC     	SOL     	141	29	LA SERENA       	0	779223	0	0	44	19	0	1	33	SI	NO PAGA
260	F       	800000	34	UNV     	CAS     	62	292	PUERTO VARAS    	0	800000	0	0	1113	0	0	1	29	NO	NO PAGA
261	M       	750000	52	TEC     	CAS     	35	106	SANTIAGO        	1036913	12456	0	1071651	1657	0	10197	1	21	NO	PAGA
262	M       	7730000	43	UNV     	CAS     	84	115	SANTIAGO        	0	498518	0	97440	1147	0	97	3	17	NO	PAGA
263	M       	1140000	42	UNV     	CAS     	52	104	SANTIAGO        	0	301852	0	17356	0	0	1	1	54	NO	PAGA
264	F       	7500000	27	TEC     	SOL     	90	88	SANTIAGO        	0	0	13072172	0	143	0	13914	1	20	NO	NO PAGA
265	M       	798000	42	UNV     	CAS     	138	1	ARICA           	0	290399	0	0	365	0	2557	2	37	NO	PAGA
266	M       	730000	47	MED     	SOL     	138	1	ARICA           	0	550000	0	273100	0	0	274	1	24	SI	PAGA
267	M       	1150000	40	UNV     	CAS     	31	119	SANTIAGO        	0	1167868	0	962761	50	0	21789	1	46	NO	PAGA
268	M       	1252000	48	UNV     	CAS     	117	88	SANTIAGO        	0	588394	0	0	5769	0	156	2	5	SI	PAGA
269	M       	435000	35	TEC     	CAS     	129	105	SANTIAGO        	0	49689	0	242212	155	3	446	1	16	NO	NO PAGA
270	F       	600000	54	MED     	VIU     	16	89	SANTIAGO        	0	1150000	0	0	239	0	0	1	13	SI	NO PAGA
271	M       	80000	42	UNV     	CAS     	55	90	SANTIAGO        	0	489821	0	0	1192	21	3910	2	13	NO	PAGA
272	M       	1971000	42	MED     	CAS     	52	226	CONCEPCION      	0	0	0	1379843	0	15	57651	0	80	NO	NO PAGA
273	F       	550000	32	TEC     	CAS     	39	105	SANTIAGO        	0	85293	0	500000	1080	22	510	2	12	NO	NO PAGA
274	F       	500000	53	BAS     	CAS     	81	59	QUILLOTA        	0	0	0	0	467	36	61412	1	16	NO	NO PAGA
275	M       	660000	54	TEC     	SOL     	77	227	TALCAHUANO      	0	600000	0	44095	960	0	2	1	17	NO	NO PAGA
276	M       	500000	50	TEC     	SOL     	138	1	ARICA           	0	367595	0	300000	396	0	307	2	17	NO	PAGA
277	M       	1200000	39	UNV     	CAS     	42	31	COQUIMBO        	3788129	512102	0	412983	4116	9	420	1	17	SI	NO PAGA
278	F       	70000	50	MED     	SOL     	16	124	CURACAVI        	0	350000	0	344483	277	0	1141	1	16	SI	NO PAGA
279	M       	95300	55	UNV     	CAS     	55	90	SANTIAGO        	0	800000	0	0	0	0	7780	1	30	SI	PAGA
280	M       	1343000	55	UNV     	CAS     	31	119	SANTIAGO        	1196184	163114	0	500000	2283	0	510	1	45	SI	PAGA
281	M       	1550000	41	        	SOL     	34	29	LA SERENA       	0	1274933	0	0	1	0	0	1	80	NO	NO PAGA
282	M       	4500000	39	UNV     	CAS     	55	90	SANTIAGO        	0	297208	0	43173	450	0	0	1	25	SI	PAGA
283	F       	1000000	51	UNV     	SOL     	138	1	ARICA           	0	671558	0	116052	370	0	468	1	44	NO	PAGA
284	M       	1201000	44	UNV     	CAS     	17	103	SANTIAGO        	913695	29328	0	497417	5343	17	401	3	7	NO	PAGA
285	M       	818000	54	TEC     	CAS     	27	226	CONCEPCION      	0	0	0	34095	0	5	0	1	41	NO	PAGA
286	F       	600000	30	TEC     	SOL     	10	5	IQUIQUE         	0	292999	0	267112	113	0	301	1	22	NO	NO PAGA
287	M       	950000	41	UNV     	CAS     	49	80	SANTIAGO        	0	489990	0	59172	0	4	0	1	43	SI	PAGA
288	M       	700000	34	MED     	CAS     	82	84	SANTIAGO        	0	263331	0	486984	1620	11	942	2	12	NO	NO PAGA
289	F       	75000	33	TEC     	SOL     	45	88	SANTIAGO        	0	1345295	0	0	2	0	0	1	27	SI	NO PAGA
290	M       	466000	36	MED     	CAS     	66	253	TEMUCO          	549646	250000	0	0	754	0	0	2	11	NO	NO PAGA
291	M       	803000	49	UNV     	CAS     	90	93	SANTIAGO        	0	428111	0	0	97	16	0	1	36	NO	PAGA
292	M       	598000	34	UNV     	CAS     	130	115	SANTIAGO        	0	281426	0	0	1932	0	0	3	5	SI	NO PAGA
293	M       	638000	32	TEC     	VIU     	48	107	SANTIAGO        	0	693829	0	0	77	0	155	2	19	NO	NO PAGA
294	F       	680000	50	TEC     	SOL     	138	1	ARICA           	0	788499	0	132004	342	0	134	3	20	NO	PAGA
295	M       	8230000	43	UNV     	CAS     	55	90	SANTIAGO        	0	500000	0	10942	470	0	3	1	33	NO	PAGA
296	F       	89300	55	MED     	SOL     	69	55	SANTA MARIA     	0	0	0	200000	0	0	312	0	24	SI	NO PAGA
297	M       	707000	46	UNV     	SEP     	138	1	ARICA           	0	796216	1539619	288571	313	0	7227	2	21	NO	PAGA
298	F       	580000	27	TEC     	SOL     	140	81	SANTIAGO        	0	178672	0	91694	92	0	92	1	22	NO	NO PAGA
299	M       	5600000	41	UNV     	CAS     	55	90	SANTIAGO        	0	250000	0	102208	0	14	174	1	37	NO	PAGA
300	F       	50000	44	MED     	SOL     	73	89	SANTIAGO        	0	0	0	0	2362	0	0	1	22	SI	NO PAGA
301	M       	62800	41	UNV     	CAS     	55	90	SANTIAGO        	0	1950000	0	471252	1205	9	1974	2	44	NO	PAGA
302	M       	550000	49	UNV     	CAS     	31	119	SANTIAGO        	0	510361	0	0	1544	0	0	2	7	NO	PAGA
303	F       	7500000	39	TEC     	VIU     	76	80	SANTIAGO        	0	550000	0	100000	0	7	102	0	15	NO	NO PAGA
304	M       	700000	34	UNV     		82	84	SANTIAGO        	0	263331	0	486984	1620	11	942	2	12	NO	NO PAGA
305	M       	485000	52	MED     	SEP     	27	226	CONCEPCION      	0	109234	0	157213	748	0	15	3	12	NO	PAGA
306	M       	750000	51	UNV     	SOL     	48	98	SANTIAGO        	755423	317838	0	500000	1004	0	99	1	27	SI	PAGA
307	M       	821000	48	UNV     	SEP     	118	89	SANTIAGO        	0	550552	0	166371	401	19	391	2	36	NO	PAGA
308	M       	700000	31	MED     	SOL     	27	226	CONCEPCION      	0	165371	0	259524	178	11	0	1	27	NO	PAGA
309	F       	66800	49	TEC     	SOL     	15	88	SANTIAGO        	0	0	0	0	3211	0	8129	1	80	SI	NO PAGA
310	F       	80000	39		SOL     	61	284	OSORNO          	0	650000	0	0	343	0	0	1	16	SI	NO PAGA
311	M       	1250000	28	TEC     	SOL     	13	16	ANTOFAGASTA     	0	800000	0	0	229	36	4143	2	55	SI	NO PAGA
312	M       	1500000	46	MED     	SEP     	19	115	SANTIAGO        	0	2833748	0	0	881	0	4	2	47	NO	PAGA
313	M       	850000	38	MED     	CAS     	67	193	CHILLAN         	847757	400000	0	0	1106	6	0	1	31	NO	NO PAGA
314	F       	75000	44	MED     	SOL     	93	89	SANTIAGO        	0	0	0	0	0	9	0	0	45	SI	NO PAGA
315	F       	5580000	32	TEC     	CAS     	34	29	LA SERENA       	0	862294	0	0	75	0	0	1	67	NO	NO PAGA
316	M       	2750000	37	UNV     	CAS     	24	83	SANTIAGO        	0	1239794	0	1851812	371	41	6318	1	80	NO	NO PAGA
317	F       	482000	52	UNV     	SOL     	138	1	ARICA           	0	604803	0	0	43	0	0	1	14	NO	PAGA
318	F       	75000	43	TEC     	SOL     	81	59	QUILLOTA        	0	845000	0	199730	0	1	0	0	57	SI	NO PAGA
319	M       	680000	31	TEC     	CAS     	44	176	SAN CLEMENTE    	0	176792	0	400000	360	0	407	1	24	SI	NO PAGA
320	M       	1184000	37	MED     	CAS     	48	29	LA SERENA       	0	1120000	0	76728	0	35	78	0	48	NO	NO PAGA
321	M       	1634000	53	MED     	CAS     	27	226	CONCEPCION      	864795	1471753	0	0	1231	56	0	1	75	NO	PAGA
322	F       	9500000	32	TEC     	SOL     	92	88	SANTIAGO        	0	0	6207882	0	0	31	6643	0	80	NO	NO PAGA
323	M       	697000	48	MED     	CAS     	138	1	ARICA           	505623	1111733	0	266818	1407	20	0	2	12	NO	PAGA
324	M       	500000	55	UNV     	SOL     	68	226	CONCEPCION      	0	250000	0	0	0	12	0	0	18	NO	NO PAGA
325	M       	1813000	41	TEC     	CAS     	54	85	SANTIAGO        	0	1033858	0	0	29	9	1	1	80	SI	NO PAGA
326	M       	450000	38	MED     	CAS     	43	70	QUILPUE         	0	238233	0	0	11	0	0	1	16	NO	NO PAGA
327	M       	8340000	40	UNV     	CAS     	55	90	SANTIAGO        	0	0	0	26221	759	9	53	1	22	NO	PAGA
328	M       	863000	33	UNV     	CAS     	27	226	CONCEPCION      	0	103130	0	436405	1134	0	4760	3	32	NO	PAGA
329	M       	1325000	54	UNV     	CAS     	27	226	CONCEPCION      	4417010	166245	0	1500000	5500	41	3411	2	12	NO	PAGA
330	M       	994000	48	MED     	CAS     	27	88	SANTIAGO        	0	648768	0	475222	2433	0	1564	3	26	NO	PAGA
331	F       	450000	29	MED     	SOL     	19	90	SANTIAGO        	0	472842	0	200054	152	0	165	1	14	NO	NO PAGA
332	F       	1600000	42	UNV     	CAS     	138	1	ARICA           	868598	1000000	0	918971	4082	0	14788	2	56	SI	PAGA
333	F       	4760000	44	UNV     	CAS     	31	119	SANTIAGO        	0	500000	0	0	0	31	0	1	50	NO	PAGA
334	M       	1290000	55	TEC     	CAS     	27	226	CONCEPCION      	0	50958	0	334889	4425	31	547	2	21	NO	PAGA
335	M       	730000	47	MED     	CAS     	138	1	ARICA           	0	375721	0	436137	71	24	2043	1	26	NO	PAGA
336	M       	700000	27	MED     	CAS     	13	80	SANTIAGO        	0	0	0	0	1575	0	458	2	13	NO	NO PAGA
337	F       	50000	56	TEC     	SOL     	132	95	SANTIAGO        	0	1605281	0	0	0	0	75	0	80	SI	NO PAGA
338	F       	1100000	45	UNV     	CAS     	54	88	SANTIAGO        	0	1500000	0	58388	0	30	0	1	40	NO	PAGA
339	F       	51000	51	TEC     	SOL     	47	66	VALPARAISO      	0	1286507	0	4824157	0	0	143366	0	80	SI	NO PAGA
340	F       	55000	48	TEC     	SOL     	16	89	SANTIAGO        	0	0	0	0	0	81	0	0	50	SI	NO PAGA
341	F       	1471000	41	UNV     	CAS     	90	89	SANTIAGO        	0	800000	0	0	2903	29	325	1	45	NO	NO PAGA
342	M       	781000	53	UNV     	CAS     	130	99	SANTIAGO        	0	800000	0	11912	980	1	2	2	30	NO	PAGA
343	M       	620000	52	UNV     	CAS     	27	226	CONCEPCION      	0	-7899	0	1500000	0	0	6950	1	25	NO	PAGA
344	F       	2587000	47	MED     	CAS     	39	86	SANTIAGO        	0	0	0	0	0	0	630	0	80	NO	NO PAGA
345	M       	1200000	52	TEC     	CAS     	27	226	CONCEPCION      	0	260	0	938160	2850	2	897	2	32	NO	PAGA
346	F       	1000000	52	MED     	CAS     	27	226	CONCEPCION      	0	1171587	0	445308	0	0	23366	1	39	NO	PAGA
347	F       	1039000	46	MED     	CAS     	53	86	SANTIAGO        	0	0	0	22394	0	0	23	0	52	NO	NO PAGA
348	F       	6230000	30	TEC     	SOL     	74	272	VALDIVIA        	0	250000	0	0	0	0	3	0	19	NO	NO PAGA
349	M       	6200000	43	UNV     	CAS     	55	90	SANTIAGO        	0	0	0	0	629	0	0	1	18	NO	PAGA
350	M       	6260000	43	MED     	CAS     	120	90	SANTIAGO        	770167	26046	0	220896	1217	0	219	2	27	NO	PAGA
351	F       	1981000	44	MED     	CAS     	90	121	SANTIAGO        	0	1250000	0	0	6784	58	1556	3	52	NO	NO PAGA
352	F       	73000	36	TEC     	SOL     	35	88	SANTIAGO        	0	886251	0	400352	379	0	326	1	10	SI	NO PAGA
353	F       	8500000	37	TEC     	VIU     	76	93	SANTIAGO        	0	500000	0	0	0	0	2	0	50	NO	NO PAGA
354	F       	6330000	44	UNV     	CAS     	103	115	SANTIAGO        	0	515765	0	0	0	5	0	1	16	SI	PAGA
355	M       	9000000	44	UNV     	CAS     	76	98	SANTIAGO        	1923438	6625	0	1486858	3376	0	4532	3	37	NO	PAGA
356	F       	573000	51	MED     	CAS     	93	89	SANTIAGO        	0	400000	0	599108	0	0	0	0	19	NO	NO PAGA
357	F       	600000	45	MED     	CAS     	73	88	SANTIAGO        	0	107192	0	250000	0	0	254	0	23	NO	NO PAGA
358	M       	701000	35	TEC     	SOL     	54	80	SANTIAGO        	0	750000	0	0	0	26	0	0	21	NO	NO PAGA
359	F       	500000	29	TEC     	CAS     	105	63	HIJUELAS        	0	0	0	0	22	0	0	1	20	NO	NO PAGA
360	M       	500000	47	TEC     	SEP     	138	1	ARICA           	0	325000	0	300000	250	0	306	1	17	NO	PAGA
361	M       	1634000	48	UNV     	SOL     	138	1	ARICA           	864795	1471753	0	0	1231	56	0	1	75	NO	PAGA
362	M       	900000	39	UNV     	CAS     	90	105	SANTIAGO        	2754039	800000	0	381591	3014	0	387	1	10	NO	NO PAGA
363	M       	1000000	58	UNV     	SOL     	12	13	CALAMA          	0	441886	0	195697	104	0	0	1	46	NO	NO PAGA
364	F       	590000	30	UNV     	SOL     	68	213	LOS ANGELES     	0	700000	0	5037	311	8	255	2	17	NO	NO PAGA
365	F       	690000	59	MED     	CAS     	86	49	LOS ANDES       	997565	0	0	0	1186	0	0	1	16	NO	NO PAGA
366	M       	77100	48	UNV     	CAS     	54	98	SANTIAGO        	0	-44730	0	0	1212	0	205696	2	58	NO	PAGA
367	M       	9900000	36	UNV     	CAS     	48	88	SANTIAGO        	911943	6133	0	0	1441	31	0	2	26	NO	PAGA
368	F       	1400000	36	UNV     	SOL     	84	80	SANTIAGO        	0	880061	0	0	31	0	0	1	62	NO	NO PAGA
369	M       	904000	37	TEC     	CAS     	116	131	RANCAGUA        	0	38956	0	299039	2933	0	519	2	16	NO	NO PAGA
370	F       	6500000	35	TEC     	VIU     	21	13	CALAMA          	333336	0	0	0	1550	0	0	1	7	NO	NO PAGA
371	M       	600000	35	UNV     	SOL     	96	131	RANCAGUA        	0	185398	0	251048	444	0	25	1	20	SI	NO PAGA
372	M       	760000	47	MED     	CAS     	138	1	ARICA           	1493564	239177	0	1000000	2240	0	7783	2	16	NO	PAGA
373	F       	730000	30	TEC     	CAS     	27	226	CONCEPCION      	0	600000	0	0	1981	0	612	2	10	NO	PAGA
374	M       	1500000	38	MED     	CAS     	59	88	SANTIAGO        	0	0	0	0	7	0	0	1	75	NO	NO PAGA
375	M       	8200000	43	UNV     	CAS     	90	85	SANTIAGO        	916725	615815	0	580965	968	18	124	2	11	NO	PAGA
376	M       	8780000	41	UNV     	CAS     	148	92	SANTIAGO        	0	1250000	0	0	18	0	313	1	80	NO	PAGA
377	M       	671000	42	MED     	CAS     	90	98	SANTIAGO        	0	0	0	0	0	27	0	0	27	NO	NO PAGA
378	M       	60200	45	UNV     	VIU     	55	90	SANTIAGO        	0	1552253	227910	454512	2106	0	18526	3	19	SI	PAGA
379	M       	64800	44	UNV     	CAS     	55	90	SANTIAGO        	0	118156	0	625718	226	0	604	1	18	NO	PAGA
380	M       	550000	36	UNV     	CAS     	12	13	CALAMA          	0	252234	0	644009	0	1	261	0	20	NO	NO PAGA
381	F       	80000	59	MED     	SOL     	48	85	SANTIAGO        	0	1812698	0	0	15	0	0	1	32	SI	NO PAGA
382	F       	600000	52	MED     	VIU     	81	60	LA CRUZ         	0	300000	0	766926	541	0	825	2	19	NO	NO PAGA
383	F       	500000	46	MED     	CAS     	151	226	CONCEPCION      	0	0	0	0	0	27	20	0	20	NO	NO PAGA
384	M       	77200	47	UNV     	CAS     	55	90	SANTIAGO        	0	142722	0	3000000	478	0	3734	1	56	SI	PAGA
385	M       	500000	49	UNV     	SEP     	31	119	SANTIAGO        	0	300000	0	3011664	0	0	2611	1	17	NO	PAGA
386	F       	800000	53	TEC     	SOL     	80	84	SANTIAGO        	3029147	110615	3171037	329371	3420	0	456	1	6	NO	PAGA
387	F       	8000000	27	EUN     	SOL     	52	88	SANTIAGO        	0	500000	0	457713	0	0	70	0	80	NO	NO PAGA
388	M       	1100000	51	TEC     	CAS     	52	99	SANTIAGO        	2325436	40078	0	500000	3430	32	544	3	21	NO	PAGA
389	M       	700000	33	UNV     	CAS     	12	13	CALAMA          	1008411	500000	0	0	1486	6	0	2	13	NO	NO PAGA
390	M       	500000	56	UNV     	SOL     	73	89	SANTIAGO        	0	325889	0	0	2	0	30	1	17	NO	NO PAGA
391	M       	450000	46	MED     	SOL     	138	1	ARICA           	897362	16162	0	241838	1344	0	195	1	5	SI	PAGA
392	F       	7300000	40	TEC     	SOL     	52	88	SANTIAGO        	0	1250000	0	366596	4866	0	4121	1	80	NO	NO PAGA
393	F       	750000	54	TEC     	SOL     	27	226	CONCEPCION      	1418051	500000	0	0	1513	0	0	1	19	NO	PAGA
394	M       	485000	47	UNV     	CAS     	50	86	SANTIAGO        	0	506519	0	392401	259	0	332	1	15	NO	PAGA
395	F       	500000	48	UNV     	CAS     	31	119	SANTIAGO        	0	0	0	0	0	0	2600	1	20	SI	PAGA
396	F       	490000	40	MED     	CAS     	134	16	ANTOFAGASTA     	0	800000	0	124363	312	10	127	1	12	NO	NO PAGA
397	M       	3000000	52	MED     	SOL     	27	226	CONCEPCION      	0	2699965	0	0	0	0	11105	1	80	NO	PAGA
398	F       	65000	57	MED     	SOL     	54	80	SANTIAGO        	0	1291552	0	244528	46	0	0	1	15	SI	NO PAGA
399	M       	1200000	38	TEC     	CAS     	18	99	SANTIAGO        	0	403230	0	0	4806	0	1218	2	12	SI	NO PAGA
400	M       	1200000	47	MED     	CAS     	138	1	ARICA           	0	260	0	938160	2850	2	897	2	32	NO	PAGA
401	M       	80000	48	MED     	CAS     	55	90	SANTIAGO        	1898020	0	0	0	2083	0	1294	2	33	NO	PAGA
402	M       	770000	44	UNV     	CAS     	29	89	SANTIAGO        	370509	626321	0	0	3040	9	0	2	9	NO	NO PAGA
403	M       	820000	36	MED     	CAS     	54	88	SANTIAGO        	0	500000	0	0	0	0	64276	0	36	NO	NO PAGA
404	M       	990000	32	TEC     	SOL     	27	226	CONCEPCION      	2661695	208983	0	0	763	11	1833	3	21	NO	PAGA
405	F       	63400	42	TEC     	SOL     	95	316	AYSEN           	0	1401401	9548331	8990658	288	0	16310	1	26	SI	NO PAGA
406	M       	4000000	46	MED     	SOL     	14	22	COPIAPO         	0	451439	0	29885	0	0	31294	0	80	NO	NO PAGA
407	M       	730000	52	MED     	SEP     	31	119	SANTIAGO        	0	375721	0	436137	71	24	2043	1	26	NO	PAGA
408	M       	523000	54	TEC     	SOL     	27	226	CONCEPCION      	0	300000	0	1099926	16	0	1123	1	18	NO	PAGA
409	M       	1000000	48	MED     	CAS     	37	104	SANTIAGO        	2606226	0	0	2409187	2955	0	2392	1	21	NO	PAGA
410	M       	4997000	53	TEC     	SOL     	85	88	SANTIAGO        	0	3405501	1252234	0	8671	40	1445	1	80	NO	NO PAGA
411	M       	2500000	42	MED     	CAS     	101	87	SANTIAGO        	0	1000000		31916	0	77	3297	0	80	NO	NO PAGA
412	M       	54600	45	UNV     	CAS     	55	90	SANTIAGO        	1952541	338542	137966	0	2116	0	183	1	53	NO	PAGA
413	M       	1536000	55	UNV     	CAS     	39	84	SANTIAGO        	0	347816	0	320337	2108	0	289	3	72	NO	NO PAGA
414	F       	920000	55	MED     	CAS     	27	226	CONCEPCION      	0	250000	473580	0	0	0	1003	1	44	NO	PAGA
415	M       	547000	54	UNV     	SOL     	127	93	SANTIAGO        	0	892177	0	298710	432	0	305	1	13	SI	PAGA
416	M       	550000	30	EUN     	SOL     	90	226	CONCEPCION      	0	21420	0	0	284	0	0	1	20	NO	NO PAGA
417	M       	700000	33	TEC     	CAS     	83	88	SANTIAGO        	0	0	0	0	1939	0	1162	1	9	NO	NO PAGA
418	F       	550000	24	TEC     	SOL     	90	85	SANTIAGO        	0	690000	0	298569	11	0	0	1	16	NO	NO PAGA
419	M       	2365000	44	UNV     	CAS     	82	86	SANTIAGO        	0	1581828	0	0	1961	0	0	1	80	NO	NO PAGA
420	M       	1877000	47	UNV     	CAS     	40	71	VLLA ALEMANA    	0	286840	0	872	751	0	11932	2	80	NO	NO PAGA
421	M       	577000	51	UNV     	CAS     	37	109	SANTIAGO        	0	243901	0	0	6	4	0	1	21	NO	PAGA
422	M       	3200000	43	MED     	SOL     	10	5	IQUIQUE         	0	956620	0	0	86	46	0	1	80	NO	NO PAGA
423	F       	1000000	52	UNV     	CAS     	31	119	SANTIAGO        	0	470852	0	94747	2945	0	459	3	21	NO	PAGA
424	M       	750000	49	UNV     	CAS     	138	1	ARICA           	0	58908	1882639	479066	169	0	2337	1	36	NO	PAGA
425	M       	1800000	34	MED     	CAS     	90	88	SANTIAGO        	0	1000000	0	0	53	74	10	1	80	NO	NO PAGA
426	M       	1299000	55	TEC     	CAS     	103	93	SANTIAGO        	0	104107	0	0	3104	22	121	3	34	NO	PAGA
427	M       	49000	52	MED     	CAS     	55	90	SANTIAGO        	0	148904	0	500000	1649	0	512	3	21	NO	PAGA
428	M       	3080000	42	UNV     	CAS     	71	326	PUNTA ARENAS    	0	0	0	0	3453	0	12298	2	80	NO	NO PAGA
