GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Monto solicitado,Días de Mora,Monto Deuda Promedio,Número de meses inactivo,numero de cuotas,Aval,PAGA
1,63900.0,40.0,1,1,55,90.0,1,0,25047,0.0,300402,2631.0,0,0,3,14,0,1
0,6000000.0,29.0,2,0,13,16.0,9,0,1113634,0.0,0,7.0,0,0,1,9,0,0
0,614000.0,54.0,2,1,27,226.0,0,0,12324,0.0,452225,481.0,0,56,1,20,0,1
1,500000.0,55.0,2,1,28,118.0,1,0,479508,0.0,12036,421.0,0,0,1,16,1,1
1,1500000.0,53.0,2,0,90,80.0,1,0,600000,5001190.0,0,391.0,10,91,2,69,0,0
1,1560000.0,46.0,4,1,138,1.0,2,3059772,382440,0.0,370308,3278.0,27,17768,2,60,0,1
0,1700000.0,37.0,1,1,71,326.0,29,0,975318,0.0,4000000,1425.0,47,10459,2,80,0,0
1,800000.0,50.0,4,1,138,1.0,2,0,750000,0.0,727188,667.0,0,1581,2,33,1,1
1,1200000.0,55.0,2,1,16,90.0,1,0,0,0.0,1527726,385.0,0,1724,1,57,0,1
1,1500000.0,57.0,4,0,107,86.0,1,0,1832457,0.0,1273183,4408.0,4,8331,1,31,0,0
1,1252000.0,48.0,1,2,117,88.0,1,0,588394,0.0,0,5769.0,0,156,2,5,1,1
0,580000.0,48.0,4,1,79,89.0,1,565133,198916,0.0,0,993.0,0,0,1,14,0,1
0,8790000.0,32.0,2,3,84,80.0,1,0,1000000,0.0,250000,301.0,0,432,1,29,0,0
1,90000.0,47.0,4,1,52,105.0,1,0,387888,0.0,0,99.0,0,0,2,50,0,1
1,6000000.0,42.0,1,1,93,103.0,1,0,399819,0.0,85114,1228.0,0,278,2,12,0,1
1,500000.0,32.0,2,0,90,89.0,1,1281071,0,0.0,0,1533.0,41,279,1,5,0,0
0,7200000.0,38.0,1,3,53,91.0,1,0,1300000,0.0,0,631.0,3,0,1,40,0,0
1,45000.0,46.0,4,1,55,90.0,1,0,0,0.0,423654,1977.0,36,1553,1,80,0,1
0,943000.0,37.0,4,1,83,115.0,1,0,-7005,0.0,0,151.0,0,968,2,46,1,0
1,750000.0,47.0,4,1,61,90.0,1,1298347,0,0.0,670028,1389.0,0,481,2,24,0,1
0,533000.0,32.0,1,1,94,301.0,66,0,129859,0.0,300000,115.0,0,307,1,21,0,0
0,51600.0,56.0,1,0,10,5.0,14,3977682,784952,0.0,248302,5115.0,0,29985,1,80,1,0
0,596000.0,61.0,1,1,55,91.0,1,1282206,79037,0.0,0,1880.0,1,0,3,6,0,0
1,869000.0,47.0,4,0,128,88.0,1,0,942081,0.0,0,0.0,57,16512,1,35,0,1
1,700000.0,33.0,4,1,48,89.0,1,0,686288,0.0,0,1.0,0,0,1,22,0,0
0,1000000.0,56.0,1,1,12,13.0,33,0,650000,0.0,558636,1850.0,0,3245,1,32,1,0
0,2349000.0,53.0,2,1,84,85.0,1,0,0,0.0,0,744.0,39,436,1,80,0,0
1,650000.0,47.0,4,1,138,1.0,2,0,98746,0.0,30103,383.0,0,248,1,23,0,1
0,8400000.0,39.0,2,0,45,115.0,1,3658272,213337,0.0,2999999,4606.0,5,27061,3,29,0,0
1,5104000.0,49.0,1,1,138,1.0,2,0,0,0.0,1500000,3840.0,0,154087,1,80,0,1
1,5000000.0,40.0,4,1,55,90.0,1,0,325814,0.0,250000,320.0,0,255,1,17,0,1
1,3500000.0,35.0,2,0,10,5.0,14,0,-71168,11352575.0,1000000,13291.0,0,90585,2,78,0,0
0,800000.0,48.0,2,1,138,1.0,2,1680895,89899,0.0,614591,3408.0,0,489,1,6,0,1
1,9800000.0,41.0,4,1,55,90.0,1,631274,602672,0.0,296151,2339.0,18,0,2,17,0,1
1,70000.0,40.0,4,1,55,90.0,1,1333106,461680,0.0,995278,2406.0,36,1016,2,40,0,1
1,74400.0,48.0,4,1,55,90.0,1,0,398810,0.0,300000,2720.0,0,13283,1,24,0,1
0,455000.0,29.0,2,1,117,86.0,1,0,995233,0.0,0,5.0,0,0,1,9,0,0
0,70000.0,51.0,2,0,63,300.0,4,0,1729149,0.0,800000,0.0,0,817,0,80,1,0
1,447000.0,52.0,4,1,27,226.0,0,0,409580,0.0,0,87.0,0,0,1,14,0,1
0,576000.0,55.0,2,2,132,99.0,1,0,300000,0.0,839468,13.0,0,3677,1,21,1,0
0,50000.0,41.0,2,0,83,93.0,1,0,0,0.0,0,927.0,0,0,1,9,1,0
0,6500000.0,37.0,2,3,64,314.0,53,351429,186352,0.0,479301,3116.0,2,510,3,7,1,0
0,730000.0,40.0,1,1,69,53.0,34,0,391829,0.0,60716,282.0,0,160,1,26,0,0
1,3000000.0,46.0,2,1,93,88.0,1,0,6923740,0.0,0,0.0,38,0,0,80,0,0
0,50000.0,48.0,2,0,90,88.0,1,0,305248,0.0,676382,311.0,0,654,1,18,1,0
1,1100000.0,45.0,1,1,31,119.0,1,0,500000,0.0,9300,9.0,10,59,1,50,0,1
0,980000.0,46.0,4,1,31,119.0,1,0,489879,0.0,0,279.0,3,0,1,45,0,1
1,750000.0,49.0,4,0,138,1.0,2,0,426436,0.0,719429,2284.0,0,1336,2,15,0,1
1,1900000.0,47.0,4,1,138,1.0,2,1719778,49221,0.0,2000000,2797.0,30,2478,1,80,0,1
0,1000000.0,39.0,2,0,90,92.0,1,0,0,0.0,0,4307.0,16,31378,1,7,0,0
0,450000.0,54.0,1,1,90,105.0,1,0,550000,0.0,0,0.0,25,306,1,13,0,1
1,9200000.0,44.0,4,1,55,90.0,1,0,244432,0.0,932672,1294.0,0,1695,2,32,0,1
0,6000000.0,39.0,1,0,141,31.0,40,0,300000,0.0,0,0.0,6,971,0,20,0,0
1,6330000.0,41.0,4,1,55,90.0,1,0,350000,1345344.0,500615,5.0,0,2449,1,39,0,1
1,1460000.0,44.0,4,2,31,119.0,1,2856734,436126,0.0,0,3191.0,0,0,1,41,1,1
1,1000000.0,41.0,-1,1,144,93.0,1,0,0,0.0,0,0.0,0,2,0,50,0,0
0,449000.0,36.0,1,1,16,93.0,1,0,249982,0.0,0,0.0,0,101,0,16,0,0
0,70000.0,38.0,1,0,108,5.0,14,0,283269,0.0,0,481.0,0,0,1,40,1,0
1,1000000.0,41.0,4,1,94,301.0,66,0,2123947,0.0,0,192.0,0,1,1,29,0,0
1,700000.0,40.0,2,1,98,127.0,67,248892,300000,0.0,300000,319.0,0,306,1,23,1,0
1,1600000.0,40.0,4,1,59,85.0,1,0,1039141,0.0,487428,544.0,0,323,1,80,0,1
1,623000.0,41.0,1,1,37,93.0,1,1799121,153716,1907325.0,0,175.0,0,2162,1,6,0,0
1,640000.0,35.0,4,1,90,67.0,7,0,1171215,0.0,0,517.0,0,40,1,14,0,0
1,1171000.0,48.0,4,2,138,1.0,2,0,679475,0.0,0,953.0,0,19476,2,50,0,1
1,7700000.0,43.0,4,1,55,90.0,1,0,109065,0.0,0,0.0,36,4,1,72,0,1
1,489000.0,38.0,1,1,52,99.0,1,0,0,0.0,0,0.0,0,4,0,20,0,0
0,69900.0,50.0,2,0,116,131.0,5,0,691474,0.0,0,1.0,0,0,1,44,1,0
1,75000.0,40.0,4,1,35,84.0,1,0,570775,1753310.0,0,599.0,24,9,2,37,0,1
1,2434000.0,51.0,2,1,90,89.0,1,0,1250000,0.0,2292830,2001.0,39,1043,1,80,0,1
0,8280000.0,34.0,2,3,24,87.0,1,0,359051,0.0,1861674,37.0,0,2541,1,72,0,0
-1,750000.0,33.0,1,0,124,253.0,17,0,500000,0.0,850000,1631.0,0,3603,1,22,0,0
1,1600000.0,39.0,4,1,151,226.0,0,0,21994,1578568.0,600000,1474.0,0,8148,2,80,1,0
1,4500000.0,42.0,4,1,45,89.0,1,0,308230,0.0,245861,0.0,0,195,1,17,0,1
1,70900.0,55.0,4,1,55,90.0,1,0,771349,0.0,1000000,28.0,47,219,1,80,1,1
1,1460000.0,44.0,1,1,138,1.0,2,2856734,436126,0.0,0,3191.0,0,0,1,41,1,1
1,1211000.0,36.0,1,1,30,98.0,1,0,858970,0.0,568510,0.0,0,13329,0,52,0,0
1,988000.0,47.0,2,0,138,1.0,2,1769672,500000,0.0,31558,0.0,0,7554,1,27,0,1
0,5000000.0,36.0,2,3,69,89.0,1,1360735,297318,0.0,0,3465.0,0,0,1,15,0,0
1,70000.0,47.0,1,1,55,90.0,1,0,84794,0.0,1000000,7563.0,73,3982,2,30,0,1
0,668000.0,51.0,2,1,92,88.0,1,0,373913,0.0,394183,450.0,0,20967,2,23,0,1
0,9460000.0,35.0,2,3,88,513.0,68,0,0,0.0,0,0.0,31,77,0,45,0,0
1,74800.0,55.0,1,1,125,90.0,1,0,481226,0.0,789360,2898.0,0,974,1,37,0,1
0,7500000.0,40.0,2,0,45,87.0,1,0,2500000,0.0,10807,0.0,82,9,0,80,0,0
0,7200000.0,30.0,2,0,85,88.0,1,583317,261506,0.0,17828,898.0,0,31,1,16,0,0
1,994000.0,54.0,4,0,27,88.0,1,0,648768,0.0,475222,2433.0,0,1564,3,26,0,1
1,1500000.0,45.0,1,1,123,88.0,1,0,508421,0.0,0,321.0,0,0,1,70,0,1
0,685000.0,49.0,4,1,69,85.0,1,1357901,-133581,0.0,1107684,2091.0,0,741,1,7,0,1
1,69000.0,51.0,4,1,69,85.0,1,9698927,2668902,0.0,732757,10732.0,0,2102,3,80,0,1
1,717000.0,47.0,4,1,138,1.0,2,0,329264,0.0,216051,1398.0,0,536,3,15,0,1
0,70000.0,55.0,1,0,84,99.0,1,0,131622,0.0,195894,114.0,0,200,1,19,1,0
1,544000.0,51.0,1,1,108,105.0,1,0,664380,0.0,113397,109.0,14,116,3,16,0,1
0,80000.0,57.0,2,0,34,16.0,9,0,116719,0.0,0,619.0,0,0,1,33,1,0
1,450000.0,29.0,4,0,118,95.0,1,0,12392,0.0,350000,344.0,0,348,2,15,0,1
0,67400.0,47.0,1,0,52,88.0,1,0,2040000,0.0,0,0.0,0,0,0,47,1,0
1,800000.0,31.0,2,0,37,115.0,1,0,200000,0.0,0,0.0,21,7,1,38,0,1
0,4997000.0,53.0,1,1,85,88.0,1,0,3405501,1252234.0,0,8671.0,40,1445,1,80,0,0
0,507000.0,30.0,1,0,12,13.0,33,0,293845,0.0,482739,6.0,0,0,1,18,0,0
1,50000.0,40.0,4,2,19,117.0,1,0,272275,0.0,300000,227.0,0,0,1,20,0,1
1,2434000.0,46.0,4,1,90,89.0,1,0,1250000,0.0,2292830,2001.0,39,1043,1,80,0,1
0,1860000.0,48.0,1,1,52,86.0,1,0,1018931,0.0,0,816.0,0,0,1,80,0,0
1,1306000.0,32.0,2,0,17,106.0,1,0,24627,0.0,1000000,421.0,56,2585,1,62,0,0
0,507000.0,52.0,2,1,116,131.0,5,363526,0,0.0,0,483.0,0,0,1,16,0,0
0,935000.0,46.0,2,1,142,93.0,1,0,500000,0.0,0,759.0,15,0,1,40,0,0
1,4900000.0,44.0,4,1,53,93.0,1,0,250000,0.0,0,0.0,0,8,1,42,0,1
1,8500000.0,42.0,4,1,55,90.0,1,9497318,350000,0.0,66,10346.0,0,26476,1,17,1,1
1,4400000.0,44.0,1,1,55,90.0,1,947184,145971,0.0,0,2043.0,5,0,2,6,0,1
1,2349000.0,53.0,2,1,84,85.0,1,0,0,0.0,0,744.0,39,436,2,80,0,0
1,492000.0,27.0,4,0,126,80.0,1,0,250000,0.0,28445,134.0,0,0,1,18,1,1
1,500000.0,27.0,1,0,31,119.0,1,0,544505,0.0,92394,690.0,0,126,1,14,0,1
1,7600000.0,41.0,4,1,55,90.0,1,627234,196792,0.0,120340,1841.0,9,3,3,11,0,1
0,1054000.0,27.0,4,1,100,88.0,1,0,545917,0.0,0,54.0,0,0,1,48,0,0
1,438000.0,55.0,1,1,27,226.0,0,0,240225,0.0,0,16.0,13,59,1,16,0,1
0,600000.0,49.0,4,1,24,80.0,1,0,277809,0.0,169736,171.0,0,0,1,22,0,1
1,70000.0,45.0,4,2,55,90.0,1,0,1945210,0.0,0,68.0,0,0,1,80,0,1
0,440000.0,39.0,4,1,60,291.0,3,0,600000,0.0,92424,517.0,0,0,2,12,0,0
1,9000000.0,44.0,4,1,55,91.0,1,0,20484,0.0,100000,1000.0,0,102,2,9,0,1
1,487000.0,54.0,1,0,27,226.0,0,0,0,0.0,300000,0.0,6,306,1,20,0,1
1,867000.0,45.0,4,1,31,119.0,1,0,5374,0.0,289003,283.0,0,659,1,41,0,1
1,7500000.0,42.0,1,1,52,89.0,1,0,642626,7937159.0,0,0.0,30,8310,1,60,0,1
1,1000000.0,27.0,4,0,13,16.0,9,0,2300000,0.0,0,81.0,0,0,1,27,0,0
0,6940000.0,31.0,2,0,29,93.0,1,0,182061,0.0,128324,97.0,0,82,1,16,0,0
0,77300.0,46.0,2,0,72,22.0,47,0,0,0.0,296285,0.0,0,302,0,28,1,0
0,618000.0,29.0,4,1,107,87.0,1,0,1219561,0.0,148603,267.0,0,0,1,13,0,0
1,460000.0,51.0,2,1,138,1.0,2,283327,0,0.0,0,319.0,0,0,1,16,0,1
0,850000.0,55.0,4,1,74,272.0,25,0,650000,0.0,0,1679.0,0,0,2,26,0,0
1,1506000.0,41.0,-1,1,102,105.0,1,0,224159,0.0,459637,389.0,2,610,1,72,1,1
0,76000.0,33.0,2,2,74,272.0,25,0,400000,0.0,0,0.0,30,932,0,45,1,0
0,510000.0,45.0,4,1,31,119.0,1,0,3864,0.0,0,297.0,0,0,1,18,0,1
0,982000.0,41.0,4,1,27,226.0,0,0,399947,0.0,407773,243.0,0,19968,2,46,1,1
0,80000.0,50.0,2,0,56,138.0,28,0,545106,0.0,1737847,5.0,0,1927,1,80,1,0
1,476000.0,28.0,4,1,52,80.0,1,0,250000,0.0,0,239.0,0,12,1,17,0,1
0,50000.0,58.0,2,0,90,88.0,1,0,1250000,0.0,0,2084.0,0,20584,1,80,1,0
1,850000.0,49.0,4,0,18,89.0,1,604663,0,0.0,0,890.0,18,3,3,34,0,1
0,1300000.0,55.0,1,0,90,103.0,1,0,500000,0.0,0,48.0,13,63,1,60,0,0
1,700000.0,42.0,4,1,92,82.0,1,0,0,0.0,250000,98.0,0,5113,1,28,0,1
0,468000.0,24.0,2,0,39,80.0,1,0,600000,0.0,0,88.0,0,0,1,13,1,0
0,680000.0,34.0,2,2,128,88.0,1,0,138979,0.0,492813,362.0,0,81,2,24,0,0
1,750000.0,40.0,4,0,31,119.0,1,0,219493,0.0,259104,1203.0,0,103,2,26,0,1
0,5000000.0,40.0,2,3,151,226.0,0,0,438337,0.0,0,2815.0,0,0,3,10,1,0
1,5020000.0,41.0,1,1,55,90.0,1,0,30637,0.0,0,2608.0,0,0,1,30,0,1
0,770000.0,49.0,2,1,138,85.0,1,0,-7255,0.0,801618,2058.0,0,702,3,18,0,1
0,1200000.0,41.0,4,1,130,90.0,1,0,896146,0.0,161904,35.0,0,255,1,52,0,0
1,2594000.0,50.0,1,1,19,88.0,1,879786,3500000,0.0,1527968,2211.0,22,55649,3,80,0,1
1,1515000.0,48.0,4,0,138,1.0,2,0,700000,0.0,0,1.0,0,3,1,80,0,1
1,1000000.0,56.0,2,1,19,117.0,1,0,2076401,0.0,0,439.0,14,0,1,30,0,0
0,2155000.0,47.0,1,1,66,242.0,69,0,-2266,0.0,2500000,9562.0,16,23389,1,34,0,0
0,7700000.0,39.0,2,0,104,90.0,1,0,25555,0.0,944645,2470.0,0,4313,3,29,0,0
1,3340000.0,59.0,2,0,28,110.0,1,0,0,0.0,0,7883.0,19,60,2,80,0,0
1,800000.0,38.0,2,1,14,22.0,47,0,0,0.0,690464,0.0,0,705,0,40,1,0
1,8040000.0,44.0,4,1,31,119.0,1,0,320189,0.0,0,195.0,4,1805,1,17,0,1
1,800000.0,52.0,4,1,90,96.0,1,0,989786,0.0,190,10.0,0,0,1,31,1,1
1,827000.0,38.0,2,0,17,105.0,1,0,300000,0.0,0,1.0,8,0,1,39,0,0
1,1200000.0,36.0,4,1,90,89.0,1,0,0,0.0,1000000,0.0,0,1018,0,60,0,0
1,700000.0,40.0,4,1,31,119.0,1,0,163850,0.0,2311278,1240.0,0,3763,1,16,0,1
0,51100.0,61.0,2,0,90,86.0,1,0,2668413,0.0,0,0.0,0,2986,0,80,1,0
1,900000.0,55.0,2,1,120,113.0,1,0,971179,0.0,0,1283.0,54,17741,1,33,0,1
0,8400000.0,33.0,2,3,90,89.0,1,0,387585,0.0,0,0.0,38,0,0,24,0,0
1,500000.0,44.0,1,1,53,103.0,1,0,499979,0.0,0,1023.0,12,524,1,10,0,0
0,7800000.0,34.0,2,0,67,193.0,15,1082329,202358,0.0,2985981,4910.0,0,30347,1,6,0,0
1,2038000.0,51.0,2,1,138,1.0,2,0,1041666,0.0,0,20.0,11,5737,2,80,0,1
1,7600000.0,42.0,4,2,90,88.0,1,2245124,0,0.0,0,2993.0,0,2,2,28,0,1
1,5000000.0,43.0,4,1,138,88.0,1,546682,390947,0.0,0,760.0,0,0,1,17,0,1
1,1400000.0,46.0,1,1,138,1.0,2,0,0,18842526.0,0,1132.0,0,30337,2,59,0,1
0,570000.0,42.0,2,0,13,16.0,9,0,0,0.0,0,710.0,30,407,1,16,0,0
1,2131000.0,43.0,1,1,82,85.0,1,532534,142960,0.0,220237,626.0,0,88,1,80,1,1
1,486000.0,49.0,4,1,138,1.0,2,0,421169,0.0,250000,469.0,0,255,3,15,0,1
0,600000.0,49.0,2,1,25,88.0,1,0,0,0.0,0,111.0,0,0,1,23,0,0
0,8000000.0,37.0,2,3,125,89.0,1,0,793004,0.0,20399,271.0,7,394,1,22,0,0
0,1071000.0,55.0,1,1,138,1.0,2,0,484002,0.0,167976,1201.0,0,171,3,42,0,1
1,873000.0,51.0,1,1,90,86.0,1,0,377597,0.0,0,80.0,4,0,2,40,0,0
1,75000.0,45.0,4,1,55,90.0,1,0,241622,0.0,900000,8.0,0,8486,1,24,0,1
1,624000.0,32.0,4,0,17,88.0,1,0,330643,0.0,0,223.0,23,2,2,22,0,0
1,1316000.0,37.0,4,1,82,115.0,1,0,650000,0.0,0,732.0,0,0,1,59,0,0
1,55000.0,45.0,4,1,90,88.0,1,0,607749,0.0,2335044,264.0,0,416,1,80,0,1
1,6640000.0,42.0,4,1,102,90.0,1,0,800000,0.0,0,0.0,0,0,1,32,0,1
0,450000.0,47.0,1,1,37,80.0,1,0,300000,0.0,37173,0.0,0,38,1,15,0,1
0,500000.0,54.0,2,1,122,516.0,58,0,0,0.0,0,0.0,1,0,0,20,0,0
0,1942000.0,52.0,1,1,43,70.0,36,0,1250000,0.0,0,4232.0,0,0,1,75,0,0
1,490000.0,49.0,4,0,90,90.0,1,0,0,5423403.0,0,0.0,0,5722,1,20,0,1
0,800000.0,41.0,4,0,138,1.0,2,0,31933,0.0,1000000,865.0,0,1018,2,32,0,1
0,700000.0,48.0,1,0,60,291.0,3,0,300000,0.0,0,0.0,12,0,0,25,0,0
0,450000.0,30.0,2,1,27,226.0,0,0,23957,0.0,323840,910.0,0,348,2,9,0,1
1,680000.0,29.0,1,0,153,298.0,70,0,1150000,0.0,235251,0.0,0,269,0,16,0,0
0,1400000.0,58.0,-1,1,45,93.0,1,0,584836,0.0,0,458.0,0,0,1,65,1,0
0,5450000.0,52.0,1,1,39,84.0,1,0,650000,0.0,0,15.0,0,22804,1,80,0,0
0,8000000.0,39.0,2,3,31,119.0,1,0,300000,0.0,300000,2399.0,0,307,1,27,0,0
0,4000000.0,40.0,1,2,28,89.0,1,0,2593467,0.0,0,217.0,22,0,1,80,0,0
1,1100000.0,40.0,-1,1,31,119.0,1,1503159,23674,0.0,2500000,1937.0,0,2552,1,36,1,1
1,750000.0,55.0,2,0,27,226.0,0,0,58908,1882639.0,479066,169.0,0,2337,1,36,0,1
0,72000.0,37.0,2,0,82,81.0,1,0,0,0.0,382037,483.0,19,402,1,43,1,0
1,880000.0,48.0,4,2,138,1.0,2,1526989,25700,0.0,415691,2226.0,0,302,2,22,0,1
1,7000000.0,42.0,4,1,55,90.0,1,0,368901,0.0,800000,753.0,3,1861,2,22,0,1
1,550000.0,36.0,4,0,12,13.0,33,0,252234,0.0,644009,0.0,1,261,0,20,0,0
1,820000.0,54.0,2,0,52,93.0,1,0,37518,0.0,700000,665.0,0,714,1,35,1,1
1,76300.0,55.0,4,1,31,91.0,1,0,379980,0.0,1060,43.0,19,1,1,17,0,1
1,697000.0,35.0,2,1,90,100.0,1,0,155979,0.0,63347,21.0,0,2,1,27,0,0
1,9940000.0,40.0,4,1,55,90.0,1,431366,144569,0.0,438222,1368.0,0,509,3,30,0,1
1,9850000.0,43.0,4,1,131,80.0,1,0,512719,0.0,400000,253.0,0,410,1,16,0,1
1,8000000.0,41.0,4,1,55,90.0,1,0,1960372,0.0,736120,0.0,8,28845,1,8,0,1
1,480000.0,34.0,2,1,85,88.0,1,0,190181,0.0,0,46.0,0,0,1,18,0,0
0,1300000.0,36.0,2,1,48,85.0,1,0,750000,0.0,0,0.0,39,0,0,58,0,0
1,671000.0,42.0,2,1,90,98.0,1,0,0,0.0,0,0.0,27,0,0,27,0,0
1,950000.0,35.0,2,1,90,105.0,1,87440,1955363,0.0,472340,203.0,19,496,1,28,1,0
0,2487000.0,52.0,4,1,29,89.0,1,0,99020,0.0,3610629,891.0,5,21559,3,80,1,1
0,65700.0,43.0,1,2,122,92.0,1,0,0,0.0,0,0.0,28,0,0,55,1,0
1,500000.0,47.0,4,1,138,1.0,2,0,250000,0.0,0,0.0,0,7,1,18,0,1
0,600000.0,27.0,1,1,88,67.0,7,0,98708,0.0,382281,271.0,0,389,1,22,0,0
1,1450000.0,37.0,4,0,14,22.0,47,1417578,1353610,0.0,0,1875.0,29,17,1,45,0,0
1,500000.0,53.0,2,0,81,59.0,38,0,0,0.0,0,467.0,36,61412,2,16,0,0
1,650000.0,51.0,2,1,138,1.0,2,0,44615,0.0,47786,2111.0,0,16,3,5,1,1
1,700000.0,37.0,2,1,56,148.0,60,0,436583,0.0,0,332.0,0,0,2,24,0,0
1,1600000.0,41.0,2,1,82,90.0,1,1552266,550000,0.0,0,1673.0,0,801,2,75,0,0
1,1300000.0,34.0,4,1,123,105.0,1,0,500000,0.0,0,29.0,2,0,1,60,0,0
1,583000.0,46.0,1,1,138,1.0,2,0,22832,0.0,400000,441.0,0,408,1,19,0,1
1,1200000.0,40.0,4,2,30,98.0,1,1807305,2300000,0.0,617552,2654.0,0,699,3,19,0,0
1,630000.0,50.0,4,1,138,1.0,2,0,91535,0.0,20,1137.0,0,0,2,14,0,1
0,47300.0,56.0,2,0,118,88.0,1,0,2495425,0.0,0,0.0,18,0,0,80,-1,0
0,45000.0,42.0,2,0,131,85.0,1,0,900000,0.0,1173215,402.0,0,8712,1,80,1,0
1,1270000.0,52.0,4,1,27,226.0,0,1029967,1200000,0.0,320358,144.0,0,3,1,42,0,1
1,1300000.0,55.0,2,2,27,226.0,0,0,343962,0.0,255186,6.0,0,246,1,62,0,1
1,985000.0,47.0,4,1,138,1.0,2,0,540471,0.0,0,427.0,31,14695,1,44,0,1
1,500000.0,45.0,4,1,39,84.0,1,0,1224,0.0,327764,1053.0,0,326,2,10,0,1
1,4500000.0,43.0,4,1,55,90.0,1,1538801,-12440,0.0,1000000,2555.0,44,6939,1,20,1,1
0,600000.0,32.0,4,1,34,29.0,21,0,400000,0.0,350000,0.0,0,355,0,20,0,0
1,450000.0,51.0,1,1,91,279.0,30,0,181015,0.0,250000,196.0,0,256,1,17,0,0
0,526000.0,49.0,4,1,49,80.0,1,0,450000,0.0,0,82.0,0,2,1,17,0,1
0,5960000.0,33.0,2,0,48,89.0,1,0,500000,0.0,0,57.0,0,0,1,13,0,0
0,823000.0,48.0,4,1,48,87.0,1,0,21772,0.0,483731,487.0,0,492,1,37,0,1
1,800000.0,51.0,1,1,78,182.0,31,0,250000,0.0,0,0.0,0,7257,0,38,0,0
0,440000.0,32.0,4,0,37,105.0,1,0,100000,0.0,85000,213.0,0,372,1,16,0,0
1,3200000.0,48.0,1,1,84,102.0,1,0,2000000,0.0,500000,1770.0,0,510,1,80,0,0
1,1032000.0,39.0,1,1,56,138.0,28,0,0,0.0,263751,102.0,0,241,1,51,0,0
1,680000.0,31.0,1,2,44,176.0,42,0,176792,0.0,400000,360.0,0,407,1,24,1,0
1,1300000.0,30.0,1,1,90,90.0,1,0,29395,0.0,727505,3336.0,0,8306,3,32,0,0
0,1200000.0,52.0,4,1,27,226.0,0,2715249,500000,0.0,1000000,3857.0,0,14062,3,22,1,1
0,740000.0,43.0,1,1,65,74.0,13,0,1891842,0.0,152025,0.0,0,152,0,11,0,0
1,620000.0,45.0,4,0,90,119.0,1,778380,318629,0.0,102479,1313.0,0,435,2,12,0,1
1,660000.0,37.0,4,1,27,226.0,0,0,43216,0.0,300000,848.0,20,919,2,18,0,0
1,1348000.0,38.0,1,1,69,55.0,41,0,2235924,0.0,0,0.0,32,4756,0,46,0,0
0,88000.0,43.0,1,0,93,89.0,1,0,542886,0.0,320639,3993.0,0,366,3,8,1,0
0,491000.0,29.0,2,0,30,107.0,1,0,167092,0.0,0,21.0,0,47,1,18,0,0
0,1000000.0,46.0,4,0,138,1.0,2,0,1171587,0.0,445308,0.0,0,23366,1,39,0,1
1,1306000.0,32.0,2,1,17,106.0,1,0,24627,0.0,1000000,421.0,56,2585,1,62,0,0
1,633000.0,35.0,2,1,39,84.0,1,0,73360,0.0,0,251.0,0,0,1,23,0,0
1,1450000.0,50.0,1,0,138,1.0,2,752613,2000000,0.0,1486534,4263.0,0,55627,2,30,0,1
1,573000.0,47.0,4,1,138,1.0,2,0,600000,0.0,22740,574.0,0,449,1,17,0,1
1,3500000.0,46.0,4,0,31,119.0,1,4602010,1655780,0.0,3000000,19404.0,34,87996,3,16,0,1
1,1235000.0,53.0,4,0,31,118.0,1,0,428461,0.0,736084,2560.0,0,1074,3,37,0,1
0,2420000.0,59.0,1,1,60,291.0,3,0,39924,0.0,2500000,4874.0,0,25640,1,80,0,0
1,710000.0,36.0,4,1,63,301.0,66,0,449860,0.0,89985,1283.0,0,0,1,16,0,0
0,1200000.0,48.0,1,1,66,253.0,17,0,0,0.0,0,0.0,0,0,0,60,0,0
1,970000.0,46.0,4,1,149,105.0,1,0,277892,3467503.0,735001,264.0,0,12848,2,46,1,1
1,500000.0,38.0,1,0,90,89.0,1,0,500000,0.0,0,0.0,57,0,0,15,0,0
0,722000.0,36.0,1,1,101,87.0,1,0,1408858,0.0,0,456.0,0,434,1,15,0,0
1,1000000.0,53.0,2,0,27,226.0,0,3715777,172528,0.0,300000,4228.0,0,306,1,8,0,1
1,8000000.0,43.0,4,1,16,89.0,1,0,999933,0.0,0,0.0,0,15067,1,17,0,1
1,1150000.0,40.0,4,1,31,119.0,1,3189393,92973,0.0,2057835,4716.0,0,2082,3,11,1,1
1,783000.0,49.0,4,2,127,85.0,1,0,856723,0.0,0,16.0,0,0,1,31,0,1
1,1500000.0,57.0,4,1,90,90.0,1,0,111556,0.0,5971717,664.0,0,6095,1,69,0,0
0,4420000.0,37.0,2,3,21,5.0,14,0,1000000,0.0,2260760,16.0,45,2091,1,50,0,0
0,600000.0,49.0,4,1,62,292.0,22,0,0,0.0,0,1.0,0,0,1,24,0,0
0,1852000.0,57.0,1,1,85,88.0,1,0,0,0.0,0,349.0,0,0,1,80,0,0
1,835000.0,49.0,4,2,76,98.0,1,1001973,1074440,0.0,978720,1130.0,0,962,2,21,0,1
0,1580000.0,50.0,1,1,56,131.0,5,1269214,0,0.0,473143,1678.0,0,608,1,79,0,0
1,80000.0,46.0,1,1,55,90.0,1,0,650000,0.0,1000000,0.0,0,3625,1,31,1,1
