ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;Crédito_1;Crédito_2;Crédito_3;Crédito_4;Monto solicitado;Días de Mora;Monto Deuda Promedio;Número de meses inactivo;numero de cuotas;Aval;PAGA
195;M       ;1,200,000;52;TEC     ;CAS     ;27;226;CONCEPCION      ;977,518;517,803;0;1,000,000;2,005;33;931;2;40;NO;PAGA
196;F       ;50,000;41;TEC     ;SOL     ;44;173;TALCA           ;0;1,114,466;0;0;3,499;24;11,336;1;80;SI;NO PAGA
197;F       ;670,000;35;TEC     ;CAS     ;92;88;SANTIAGO        ;0;303,527;0;177,949;288;3;266;1;24;NO;NO PAGA
198;F       ;8,500,000;31;MED     ;SEP     ;84;93;SANTIAGO        ;0;1,000,000;0;0;0;0;28;0;45;NO;NO PAGA
199;M       ;756,000;47;UNV     ;CAS     ;127;104;SANTIAGO        ;0;412,016;0;0;175;0;0;2;34;NO;PAGA
200;M       ;1,814,000;35;UNV     ;CAS     ;72;504;EL SALVADOR     ;0;53,909;0;0;1,258;4;506;1;80;NO;NO PAGA
201;F       ;450,000;50;MED     ;CAS     ;12;13;CALAMA          ;750,815;0;0;0;891;0;0;1;10;NO;NO PAGA
202;M       ;7,300,000;43;UNV     ;CAS     ;18;102;SANTIAGO        ;0;240,475;0;250,000;520;13;256;2;13;NO;PAGA
203;F       ;500,000;43;MED     ;CAS     ;48;88;SANTIAGO        ;0;0;0;2;197;0;101;1;19;NO;NO PAGA
204;M       ;720,000;51;MED     ;CAS     ;69;53;SAN FELIPE      ;0;300,000;0;0;1,006;0;0;1;19;NO;NO PAGA
205;M       ;3,000,000;63;MED     ;SOL     ;17;80;SANTIAGO        ;0;991,604;0;0;9,799;0;0;2;80;NO;NO PAGA
206;F       ;68,000;53;MED     ;SOL     ;107;86;SANTIAGO        ;0;845,000;0;372,751;556;0;518;3;34;SI;NO PAGA
207;F       ;935,000;46;MED     ;CAS     ;142;93;SANTIAGO        ;0;500,000;0;0;759;15;0;1;40;NO;NO PAGA
208;F       ;5,000,000;34;TEC     ;SOL     ;125;93;SANTIAGO        ;0;361,743;0;403,514;133;8;6;1;18;SI;NO PAGA
209;M       ;9,600,000;38;UNV     ;CAS     ;65;118;SANTIAGO        ;527,694;120,143;0;0;1,015;0;0;2;15;NO;PAGA
210;M       ;450,000;52;UNV     ;SOL     ;35;112;SANTIAGO        ;0;450,000;0;400,000;0;0;16;1;14;NO;PAGA
211;F       ;750,000;44;TEC     ;SOL     ;83;88;SANTIAGO        ;0;46,200;0;489,350;2,328;0;509;3;15;NO;NO PAGA
212;F       ;75,000;58;MED     ;SOL     ;84;128;PENAFLOR        ;0;157,950;7,046,942;568,440;3,086;65;10,465;1;72;SI;NO PAGA
213;F       ;8,230,000;41;TEC     ;SOL     ;72;504;EL SALVADOR     ;0;126,247;0;0;89;0;0;1;19;NO;NO PAGA
214;M       ;724,000;47;MED     ;CAS     ;31;119;SANTIAGO        ;0;500,000;0;1,963;0;0;2;1;24;NO;PAGA
215;F       ;70,000;56;TEC     ;SOL     ;70;261;VILLARRICA      ;0;250,000;0;0;0;0;0;0;22;SI;NO PAGA
216;M       ;56,000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;3,500,000;0;223,338;0;3;0;1;80;NO;PAGA
217;M       ;680,000;53;TEC     ;CAS     ;95;316;AYSEN           ;0;0;0;0;334;0;689;1;24;NO;NO PAGA
218;F       ;1,300,000;55;MED     ;SOL     ;122;85;SANTIAGO        ;0;0;0;0;83;0;234;1;65;SI;NO PAGA
219;F       ;71,600;52;TEC     ;SOL     ;43;70;QUILPUE         ;0;0;0;0;0;10;0;0;21;SI;NO PAGA
220;M       ;3,080,000;42;UNV     ;CAS     ;71;326;PUNTA ARENAS    ;0;0;0;0;3,453;0;12,298;2;80;NO;NO PAGA
221;F       ;65,000;44;TEC     ;SOL     ;93;118;SANTIAGO        ;0;1,500,000;0;927,991;1,711;18;48;1;80;SI;NO PAGA
222;M       ;91,100;53;MED     ;CAS     ;55;90;SANTIAGO        ;0;300,000;0;300,000;0;0;305;1;20;NO;PAGA
223;F       ;5,000,000;30;TEC     ;CAS     ;52;105;SANTIAGO        ;0;250,000;0;0;0;12;0;0;44;NO;NO PAGA
224;M       ;1,500,000;43;TEC     ;CAS     ;48;88;SANTIAGO        ;0;812,198;0;0;34;4;0;1;67;NO;NO PAGA
225;M       ;850,000;38;UNV     ;SOL     ;67;193;CHILLAN         ;847,757;400,000;;0;1,106;6;0;1;31;NO;NO PAGA
226;M       ;2,057,000;38;TEC     ;CAS     ;68;213;LOS ANGELES     ;0;973,247;0;0;11;0;40,322;2;80;NO;NO PAGA
227;M       ;650,000;39;MED     ;CAS     ;76;45;PETORCA         ;0;388,697;0;246,770;1;0;0;1;23;NO;NO PAGA
228;F       ;975,000;47;MED     ;SOL     ;72;504;EL SALVADOR     ;0;8,224;0;1,000,000;2,790;0;1,021;3;21;SI;NO PAGA
229;M       ;450,000;52;UNV     ;SOL     ;27;226;CONCEPCION      ;897,362;16,162;0;241,838;1,344;0;195;1;5;SI;PAGA
230;M       ;871,000;48;UNV     ;SOL     ;138;1;ARICA           ;0;900,000;0;0;0;2;0;1;35;SI;PAGA
231;M       ;821,000;54;TEC     ;CAS     ;118;89;SANTIAGO        ;0;550,552;0;166,371;401;19;391;2;36;NO;PAGA
232;M       ;1,100,000;41;UNV     ;CAS     ;151;226;CONCEPCION      ;0;500,000;0;0;1,437;15;17,796;1;41;NO;NO PAGA
233;F       ;9,820,000;38;TEC     ;SOL     ;31;119;SANTIAGO        ;0;62,378;0;0;449;0;1,627;1;14;NO;NO PAGA
234;M       ;65,000;46;UNV     ;CAS     ;55;90;SANTIAGO        ;920,838;4,655,418;0;0;1,031;0;0;1;41;NO;PAGA
235;M       ;1,672,000;43;MED     ;CAS     ;138;1;ARICA           ;3,027,553;1,896,287;0;4,390,608;3,446;54;42,813;1;52;NO;PAGA
236;F       ;6,480,000;40;TEC     ;VIU     ;60;284;OSORNO          ;0;9,570;0;500,000;1,403;0;1,972;1;36;NO;NO PAGA
237;M       ;60,000;51;UNV     ;CAS     ;52;115;SANTIAGO        ;0;343,994;0;162,123;0;3;165;1;26;NO;PAGA
238;F       ;873,000;51;MED     ;SOL     ;90;86;SANTIAGO        ;0;377,597;0;0;80;4;0;1;40;NO;NO PAGA
239;M       ;72,000;52;UNV     ;CAS     ;55;90;SANTIAGO        ;2,959,766;350,000;845,054;0;3,420;0;1,435;1;16;NO;PAGA
240;M       ;554,000;53;TEC     ;SEP     ;27;226;CONCEPCION      ;0;-6,556;0;494,530;192;0;466;1;21;NO;PAGA
241;M       ;438,000;49;UNV     ;CAS     ;138;1;ARICA           ;0;240,225;0;0;16;13;59;1;16;NO;PAGA
242;M       ;500,000;39;UNV     ;SEP     ;71;326;PUNTA ARENAS    ;0;0;0;0;46;0;79;2;20;NO;NO PAGA
243;M       ;8,780,000;44;UNV     ;CAS     ;53;106;SANTIAGO        ;973,108;726,868;1,568,815;132,961;1,170;0;125;1;41;NO;PAGA
244;F       ;8,630,000;39;MED     ;VIU     ;45;115;SANTIAGO        ;0;0;0;392,469;0;5;403;0;22;NO;NO PAGA
245;F       ;450,000;52;TEC     ;SEP     ;27;226;CONCEPCION      ;0;0;0;89,843;0;0;101;1;18;NO;PAGA
246;F       ;818,000;49;UNV     ;CAS     ;31;119;SANTIAGO        ;812,869;62,090;0;485,200;1,734;9;433;2;24;NO;PAGA
247;M       ;850,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;409,101;850,000;0;753,682;505;0;1,446;1;30;NO;PAGA
248;F       ;500,000;48;UNV     ;CAS     ;138;1;ARICA           ;0;0;0;0;0;0;2,600;1;20;SI;PAGA
249;F       ;3,340,000;59;TEC     ;CAS     ;28;110;SANTIAGO        ;0;0;0;0;7,883;19;60;1;80;NO;NO PAGA
250;F       ;44,000;38;TEC     ;SOL     ;49;80;SANTIAGO        ;0;478,188;0;519,010;55;0;625;1;23;SI;NO PAGA
251;F       ;75,200;54;MED     ;SOL     ;68;213;LOS ANGELES     ;0;1,040,000;0;0;33;0;0;1;37;SI;NO PAGA
252;M       ;596,000;49;MED     ;CAS     ;138;1;ARICA           ;0;83,915;0;1,000,000;1,807;0;2,492;2;6;SI;PAGA
253;F       ;600,000;51;MED     ;VIU     ;31;119;SANTIAGO        ;0;13,476;0;0;279;0;0;1;22;NO;PAGA
254;F       ;1,000,000;47;MED     ;CAS     ;15;67;VINA DEL MAR    ;0;199,629;0;774,251;162;0;815;1;49;NO;NO PAGA
255;F       ;500,000;37;TEC     ;SOL     ;139;90;SANTIAGO        ;0;132,982;0;0;112;0;0;1;19;NO;NO PAGA
256;M       ;700,000;33;TEC     ;CAS     ;48;89;SANTIAGO        ;0;686,288;0;0;1;0;0;1;22;NO;NO PAGA
257;M       ;950,000;41;UNV     ;CAS     ;49;80;SANTIAGO        ;0;489,990;0;59,172;0;4;0;1;43;SI;PAGA
258;F       ;72,000;58;MED     ;SOL     ;56;131;RANCAGUA        ;0;2,119,899;0;0;3,413;11;67,903;1;74;SI;NO PAGA
259;F       ;71,700;48;TEC     ;SOL     ;141;29;LA SERENA       ;0;779,223;0;0;44;19;0;1;33;SI;NO PAGA
260;F       ;800,000;34;UNV     ;CAS     ;62;292;PUERTO VARAS    ;0;800,000;0;0;1,113;0;0;1;29;NO;NO PAGA
261;M       ;750,000;52;TEC     ;CAS     ;35;106;SANTIAGO        ;1,036,913;12,456;0;1,071,651;1,657;0;10,197;1;21;NO;PAGA
262;M       ;7,730,000;43;UNV     ;CAS     ;84;115;SANTIAGO        ;0;498,518;0;97,440;1,147;0;97;3;17;NO;PAGA
263;M       ;1,140,000;42;UNV     ;CAS     ;52;104;SANTIAGO        ;0;301,852;0;17,356;0;0;1;1;54;NO;PAGA
264;F       ;7,500,000;27;TEC     ;SOL     ;90;88;SANTIAGO        ;0;0;13,072,172;0;143;0;13,914;1;20;NO;NO PAGA
265;M       ;798,000;42;UNV     ;CAS     ;138;1;ARICA           ;0;290,399;0;0;365;0;2,557;2;37;NO;PAGA
266;M       ;730,000;47;MED     ;SOL     ;138;1;ARICA           ;0;550,000;0;273,100;0;0;274;1;24;SI;PAGA
267;M       ;1,150,000;40;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1,167,868;0;962,761;50;0;21,789;1;46;NO;PAGA
268;M       ;1,252,000;48;UNV     ;CAS     ;117;88;SANTIAGO        ;0;588,394;0;0;5,769;0;156;2;5;SI;PAGA
269;M       ;435,000;35;TEC     ;CAS     ;129;105;SANTIAGO        ;0;49,689;0;242,212;155;3;446;1;16;NO;NO PAGA
270;F       ;600,000;54;MED     ;VIU     ;16;89;SANTIAGO        ;0;1,150,000;0;0;239;0;0;1;13;SI;NO PAGA
271;M       ;80,000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;489,821;0;0;1,192;21;3,910;2;13;NO;PAGA
272;M       ;1,971,000;42;MED     ;CAS     ;52;226;CONCEPCION      ;0;0;0;1,379,843;0;15;57,651;0;80;NO;NO PAGA
273;F       ;550,000;32;TEC     ;CAS     ;39;105;SANTIAGO        ;0;85,293;0;500,000;1,080;22;510;2;12;NO;NO PAGA
274;F       ;500,000;53;BAS     ;CAS     ;81;59;QUILLOTA        ;0;0;0;0;467;36;61,412;1;16;NO;NO PAGA
275;M       ;660,000;54;TEC     ;SOL     ;77;227;TALCAHUANO      ;0;600,000;0;44,095;960;0;2;1;17;NO;NO PAGA
276;M       ;500,000;50;TEC     ;SOL     ;138;1;ARICA           ;0;367,595;0;300,000;396;0;307;2;17;NO;PAGA
277;M       ;1,200,000;39;UNV     ;CAS     ;42;31;COQUIMBO        ;3,788,129;512,102;0;412,983;4,116;9;420;1;17;SI;NO PAGA
278;F       ;70,000;50;MED     ;SOL     ;16;124;CURACAVI        ;0;350,000;0;344,483;277;0;1,141;1;16;SI;NO PAGA
279;M       ;95,300;55;UNV     ;CAS     ;55;90;SANTIAGO        ;0;800,000;0;0;0;0;7,780;1;30;SI;PAGA
280;M       ;1,343,000;55;UNV     ;CAS     ;31;119;SANTIAGO        ;1,196,184;163,114;0;500,000;2,283;0;510;1;45;SI;PAGA
281;M       ;1,550,000;41;        ;SOL     ;34;29;LA SERENA       ;0;1,274,933;0;0;1;0;0;1;80;NO;NO PAGA
282;M       ;4,500,000;39;UNV     ;CAS     ;55;90;SANTIAGO        ;0;297,208;0;43,173;450;0;0;1;25;SI;PAGA
283;F       ;1,000,000;51;UNV     ;SOL     ;138;1;ARICA           ;0;671,558;0;116,052;370;0;468;1;44;NO;PAGA
284;M       ;1,201,000;44;UNV     ;CAS     ;17;103;SANTIAGO        ;913,695;29,328;0;497,417;5,343;17;401;3;7;NO;PAGA
285;M       ;818,000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;0;0;34,095;0;5;0;1;41;NO;PAGA
286;F       ;600,000;30;TEC     ;SOL     ;10;5;IQUIQUE         ;0;292,999;0;267,112;113;0;301;1;22;NO;NO PAGA
287;M       ;950,000;41;UNV     ;CAS     ;49;80;SANTIAGO        ;0;489,990;0;59,172;0;4;0;1;43;SI;PAGA
288;M       ;700,000;34;MED     ;CAS     ;82;84;SANTIAGO        ;0;263,331;0;486,984;1,620;11;942;2;12;NO;NO PAGA
289;F       ;75,000;33;TEC     ;SOL     ;45;88;SANTIAGO        ;0;1,345,295;0;0;2;0;0;1;27;SI;NO PAGA
290;M       ;466,000;36;MED     ;CAS     ;66;253;TEMUCO          ;549,646;250,000;0;0;754;0;0;2;11;NO;NO PAGA
291;M       ;803,000;49;UNV     ;CAS     ;90;93;SANTIAGO        ;0;428,111;0;0;97;16;0;1;36;NO;PAGA
292;M       ;598,000;34;UNV     ;CAS     ;130;115;SANTIAGO        ;0;281,426;0;0;1,932;0;0;3;5;SI;NO PAGA
293;M       ;638,000;32;TEC     ;VIU     ;48;107;SANTIAGO        ;0;693,829;0;0;77;0;155;2;19;NO;NO PAGA
294;F       ;680,000;50;TEC     ;SOL     ;138;1;ARICA           ;0;788,499;0;132,004;342;0;134;3;20;NO;PAGA
295;M       ;8,230,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500,000;0;10,942;470;0;3;1;33;NO;PAGA
296;F       ;89,300;55;MED     ;SOL     ;69;55;SANTA MARIA     ;0;0;0;200,000;0;0;312;0;24;SI;NO PAGA
297;M       ;707,000;46;UNV     ;SEP     ;138;1;ARICA           ;0;796,216;1,539,619;288,571;313;0;7,227;2;21;NO;PAGA
298;F       ;580,000;27;TEC     ;SOL     ;140;81;SANTIAGO        ;0;178,672;0;91,694;92;0;92;1;22;NO;NO PAGA
299;M       ;5,600,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;250,000;0;102,208;0;14;174;1;37;NO;PAGA
300;F       ;50,000;44;MED     ;SOL     ;73;89;SANTIAGO        ;0;0;0;0;2,362;0;0;1;22;SI;NO PAGA
301;M       ;62,800;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1,950,000;0;471,252;1,205;9;1,974;2;44;NO;PAGA
302;M       ;550,000;49;UNV     ;CAS     ;31;119;SANTIAGO        ;0;510,361;0;0;1,544;0;0;2;7;NO;PAGA
303;F       ;7,500,000;39;TEC     ;VIU     ;76;80;SANTIAGO        ;0;550,000;0;100,000;0;7;102;0;15;NO;NO PAGA
304;M       ;700,000;34;UNV     ;;82;84;SANTIAGO        ;0;263,331;0;486,984;1,620;11;942;2;12;NO;NO PAGA
305;M       ;485,000;52;MED     ;SEP     ;27;226;CONCEPCION      ;0;109,234;0;157,213;748;0;15;3;12;NO;PAGA
306;M       ;750,000;51;UNV     ;SOL     ;48;98;SANTIAGO        ;755,423;317,838;0;500,000;1,004;0;99;1;27;SI;PAGA
307;M       ;821,000;48;UNV     ;SEP     ;118;89;SANTIAGO        ;0;550,552;0;166,371;401;19;391;2;36;NO;PAGA
308;M       ;700,000;31;MED     ;SOL     ;27;226;CONCEPCION      ;0;165,371;0;259,524;178;11;0;1;27;NO;PAGA
309;F       ;66,800;49;TEC     ;SOL     ;15;88;SANTIAGO        ;0;0;0;0;3,211;0;8,129;1;80;SI;NO PAGA
310;F       ;80,000;39;;SOL     ;61;284;OSORNO          ;0;650,000;0;0;343;0;0;1;16;SI;NO PAGA
311;M       ;1,250,000;28;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;800,000;0;0;229;36;4,143;2;55;SI;NO PAGA
312;M       ;1,500,000;46;MED     ;SEP     ;19;115;SANTIAGO        ;0;2,833,748;0;0;881;0;4;2;47;NO;PAGA
313;M       ;850,000;38;MED     ;CAS     ;67;193;CHILLAN         ;847,757;400,000;0;0;1,106;6;0;1;31;NO;NO PAGA
314;F       ;75,000;44;MED     ;SOL     ;93;89;SANTIAGO        ;0;0;0;0;0;9;0;0;45;SI;NO PAGA
315;F       ;5,580,000;32;TEC     ;CAS     ;34;29;LA SERENA       ;0;862,294;0;0;75;0;0;1;67;NO;NO PAGA
316;M       ;2,750,000;37;UNV     ;CAS     ;24;83;SANTIAGO        ;0;1,239,794;0;1,851,812;371;41;6,318;1;80;NO;NO PAGA
317;F       ;482,000;52;UNV     ;SOL     ;138;1;ARICA           ;0;604,803;0;0;43;0;0;1;14;NO;PAGA
318;F       ;75,000;43;TEC     ;SOL     ;81;59;QUILLOTA        ;0;845,000;0;199,730;0;1;0;0;57;SI;NO PAGA
319;M       ;680,000;31;TEC     ;CAS     ;44;176;SAN CLEMENTE    ;0;176,792;0;400,000;360;0;407;1;24;SI;NO PAGA
320;M       ;1,184,000;37;MED     ;CAS     ;48;29;LA SERENA       ;0;1,120,000;0;76,728;0;35;78;0;48;NO;NO PAGA
321;M       ;1,634,000;53;MED     ;CAS     ;27;226;CONCEPCION      ;864,795;1,471,753;0;0;1,231;56;0;1;75;NO;PAGA
322;F       ;9,500,000;32;TEC     ;SOL     ;92;88;SANTIAGO        ;0;0;6,207,882;0;0;31;6,643;0;80;NO;NO PAGA
323;M       ;697,000;48;MED     ;CAS     ;138;1;ARICA           ;505,623;1,111,733;0;266,818;1,407;20;0;2;12;NO;PAGA
324;M       ;500,000;55;UNV     ;SOL     ;68;226;CONCEPCION      ;0;250,000;0;0;0;12;0;0;18;NO;NO PAGA
325;M       ;1,813,000;41;TEC     ;CAS     ;54;85;SANTIAGO        ;0;1,033,858;0;0;29;9;1;1;80;SI;NO PAGA
326;M       ;450,000;38;MED     ;CAS     ;43;70;QUILPUE         ;0;238,233;0;0;11;0;0;1;16;NO;NO PAGA
327;M       ;8,340,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;26,221;759;9;53;1;22;NO;PAGA
328;M       ;863,000;33;UNV     ;CAS     ;27;226;CONCEPCION      ;0;103,130;0;436,405;1,134;0;4,760;3;32;NO;PAGA
329;M       ;1,325,000;54;UNV     ;CAS     ;27;226;CONCEPCION      ;4,417,010;166,245;0;1,500,000;5,500;41;3,411;2;12;NO;PAGA
330;M       ;994,000;48;MED     ;CAS     ;27;88;SANTIAGO        ;0;648,768;0;475,222;2,433;0;1,564;3;26;NO;PAGA
331;F       ;450,000;29;MED     ;SOL     ;19;90;SANTIAGO        ;0;472,842;0;200,054;152;0;165;1;14;NO;NO PAGA
332;F       ;1,600,000;42;UNV     ;CAS     ;138;1;ARICA           ;868,598;1,000,000;0;918,971;4,082;0;14,788;2;56;SI;PAGA
333;F       ;4,760,000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;500,000;0;0;0;31;0;1;50;NO;PAGA
334;M       ;1,290,000;55;TEC     ;CAS     ;27;226;CONCEPCION      ;0;50,958;0;334,889;4,425;31;547;2;21;NO;PAGA
335;M       ;730,000;47;MED     ;CAS     ;138;1;ARICA           ;0;375,721;0;436,137;71;24;2,043;1;26;NO;PAGA
336;M       ;700,000;27;MED     ;CAS     ;13;80;SANTIAGO        ;0;0;0;0;1,575;0;458;2;13;NO;NO PAGA
337;F       ;50,000;56;TEC     ;SOL     ;132;95;SANTIAGO        ;0;1,605,281;0;0;0;0;75;0;80;SI;NO PAGA
338;F       ;1,100,000;45;UNV     ;CAS     ;54;88;SANTIAGO        ;0;1,500,000;0;58,388;0;30;0;1;40;NO;PAGA
339;F       ;51,000;51;TEC     ;SOL     ;47;66;VALPARAISO      ;0;1,286,507;0;4,824,157;0;0;143,366;0;80;SI;NO PAGA
340;F       ;55,000;48;TEC     ;SOL     ;16;89;SANTIAGO        ;0;0;0;0;0;81;0;0;50;SI;NO PAGA
341;F       ;1,471,000;41;UNV     ;CAS     ;90;89;SANTIAGO        ;0;800,000;0;0;2,903;29;325;1;45;NO;NO PAGA
342;M       ;781,000;53;UNV     ;CAS     ;130;99;SANTIAGO        ;0;800,000;0;11,912;980;1;2;2;30;NO;PAGA
343;M       ;620,000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;0;-7,899;0;1,500,000;0;0;6,950;1;25;NO;PAGA
344;F       ;2,587,000;47;MED     ;CAS     ;39;86;SANTIAGO        ;0;0;0;0;0;0;630;0;80;NO;NO PAGA
345;M       ;1,200,000;52;TEC     ;CAS     ;27;226;CONCEPCION      ;0;260;0;938,160;2,850;2;897;2;32;NO;PAGA
346;F       ;1,000,000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;1,171,587;0;445,308;0;0;23,366;1;39;NO;PAGA
347;F       ;1,039,000;46;MED     ;CAS     ;53;86;SANTIAGO        ;0;0;0;22,394;0;0;23;0;52;NO;NO PAGA
348;F       ;6,230,000;30;TEC     ;SOL     ;74;272;VALDIVIA        ;0;250,000;0;0;0;0;3;0;19;NO;NO PAGA
349;M       ;6,200,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;0;629;0;0;1;18;NO;PAGA
350;M       ;6,260,000;43;MED     ;CAS     ;120;90;SANTIAGO        ;770,167;26,046;0;220,896;1,217;0;219;2;27;NO;PAGA
351;F       ;1,981,000;44;MED     ;CAS     ;90;121;SANTIAGO        ;0;1,250,000;0;0;6,784;58;1,556;3;52;NO;NO PAGA
352;F       ;73,000;36;TEC     ;SOL     ;35;88;SANTIAGO        ;0;886,251;0;400,352;379;0;326;1;10;SI;NO PAGA
353;F       ;8,500,000;37;TEC     ;VIU     ;76;93;SANTIAGO        ;0;500,000;0;0;0;0;2;0;50;NO;NO PAGA
354;F       ;6,330,000;44;UNV     ;CAS     ;103;115;SANTIAGO        ;0;515,765;0;0;0;5;0;1;16;SI;PAGA
355;M       ;9,000,000;44;UNV     ;CAS     ;76;98;SANTIAGO        ;1,923,438;6,625;0;1,486,858;3,376;0;4,532;3;37;NO;PAGA
356;F       ;573,000;51;MED     ;CAS     ;93;89;SANTIAGO        ;0;400,000;0;599,108;0;0;0;0;19;NO;NO PAGA
357;F       ;600,000;45;MED     ;CAS     ;73;88;SANTIAGO        ;0;107,192;0;250,000;0;0;254;0;23;NO;NO PAGA
358;M       ;701,000;35;TEC     ;SOL     ;54;80;SANTIAGO        ;0;750,000;0;0;0;26;0;0;21;NO;NO PAGA
359;F       ;500,000;29;TEC     ;CAS     ;105;63;HIJUELAS        ;0;0;0;0;22;0;0;1;20;NO;NO PAGA
360;M       ;500,000;47;TEC     ;SEP     ;138;1;ARICA           ;0;325,000;0;300,000;250;0;306;1;17;NO;PAGA
361;M       ;1,634,000;48;UNV     ;SOL     ;138;1;ARICA           ;864,795;1,471,753;0;0;1,231;56;0;1;75;NO;PAGA
362;M       ;900,000;39;UNV     ;CAS     ;90;105;SANTIAGO        ;2,754,039;800,000;0;381,591;3,014;0;387;1;10;NO;NO PAGA
363;M       ;1,000,000;58;UNV     ;SOL     ;12;13;CALAMA          ;0;441,886;0;195,697;104;0;0;1;46;NO;NO PAGA
364;F       ;590,000;30;UNV     ;SOL     ;68;213;LOS ANGELES     ;0;700,000;0;5,037;311;8;255;2;17;NO;NO PAGA
365;F       ;690,000;59;MED     ;CAS     ;86;49;LOS ANDES       ;997,565;0;0;0;1,186;0;0;1;16;NO;NO PAGA
366;M       ;77,100;48;UNV     ;CAS     ;54;98;SANTIAGO        ;0;-44,730;0;0;1,212;0;205,696;2;58;NO;PAGA
367;M       ;9,900,000;36;UNV     ;CAS     ;48;88;SANTIAGO        ;911,943;6,133;0;0;1,441;31;0;2;26;NO;PAGA
368;F       ;1,400,000;36;UNV     ;SOL     ;84;80;SANTIAGO        ;0;880,061;0;0;31;0;0;1;62;NO;NO PAGA
369;M       ;904,000;37;TEC     ;CAS     ;116;131;RANCAGUA        ;0;38,956;0;299,039;2,933;0;519;2;16;NO;NO PAGA
370;F       ;6,500,000;35;TEC     ;VIU     ;21;13;CALAMA          ;333,336;0;0;0;1,550;0;0;1;7;NO;NO PAGA
371;M       ;600,000;35;UNV     ;SOL     ;96;131;RANCAGUA        ;0;185,398;0;251,048;444;0;25;1;20;SI;NO PAGA
372;M       ;760,000;47;MED     ;CAS     ;138;1;ARICA           ;1,493,564;239,177;0;1,000,000;2,240;0;7,783;2;16;NO;PAGA
373;F       ;730,000;30;TEC     ;CAS     ;27;226;CONCEPCION      ;0;600,000;0;0;1,981;0;612;2;10;NO;PAGA
374;M       ;1,500,000;38;MED     ;CAS     ;59;88;SANTIAGO        ;0;0;0;0;7;0;0;1;75;NO;NO PAGA
375;M       ;8,200,000;43;UNV     ;CAS     ;90;85;SANTIAGO        ;916,725;615,815;0;580,965;968;18;124;2;11;NO;PAGA
376;M       ;8,780,000;41;UNV     ;CAS     ;148;92;SANTIAGO        ;0;1,250,000;0;0;18;0;313;1;80;NO;PAGA
377;M       ;671,000;42;MED     ;CAS     ;90;98;SANTIAGO        ;0;0;0;0;0;27;0;0;27;NO;NO PAGA
378;M       ;60,200;45;UNV     ;VIU     ;55;90;SANTIAGO        ;0;1,552,253;227,910;454,512;2,106;0;18,526;3;19;SI;PAGA
379;M       ;64,800;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;118,156;0;625,718;226;0;604;1;18;NO;PAGA
380;M       ;550,000;36;UNV     ;CAS     ;12;13;CALAMA          ;0;252,234;0;644,009;0;1;261;0;20;NO;NO PAGA
381;F       ;80,000;59;MED     ;SOL     ;48;85;SANTIAGO        ;0;1,812,698;0;0;15;0;0;1;32;SI;NO PAGA
382;F       ;600,000;52;MED     ;VIU     ;81;60;LA CRUZ         ;0;300,000;0;766,926;541;0;825;2;19;NO;NO PAGA
383;F       ;500,000;46;MED     ;CAS     ;151;226;CONCEPCION      ;0;0;0;0;0;27;20;0;20;NO;NO PAGA
384;M       ;77,200;47;UNV     ;CAS     ;55;90;SANTIAGO        ;0;142,722;0;3,000,000;478;0;3,734;1;56;SI;PAGA
385;M       ;500,000;49;UNV     ;SEP     ;31;119;SANTIAGO        ;0;300,000;0;3,011,664;0;0;2,611;1;17;NO;PAGA
386;F       ;800,000;53;TEC     ;SOL     ;80;84;SANTIAGO        ;3,029,147;110,615;3,171,037;329,371;3,420;0;456;1;6;NO;PAGA
387;F       ;8,000,000;27;EUN     ;SOL     ;52;88;SANTIAGO        ;0;500,000;0;457,713;0;0;70;0;80;NO;NO PAGA
388;M       ;1,100,000;51;TEC     ;CAS     ;52;99;SANTIAGO        ;2,325,436;40,078;0;500,000;3,430;32;544;3;21;NO;PAGA
389;M       ;700,000;33;UNV     ;CAS     ;12;13;CALAMA          ;1,008,411;500,000;0;0;1,486;6;0;2;13;NO;NO PAGA
390;M       ;500,000;56;UNV     ;SOL     ;73;89;SANTIAGO        ;0;325,889;0;0;2;0;30;1;17;NO;NO PAGA
391;M       ;450,000;46;MED     ;SOL     ;138;1;ARICA           ;897,362;16,162;0;241,838;1,344;0;195;1;5;SI;PAGA
